"","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName"
"79","ENSMZEG00005002344",489.54739847627,0.935842068123597,0.159050481709886,5.88393105171857,4.00634791195011e-09,1.0760859713026e-06,"ppp2r5d"
"82","ENSMZEG00005002399",376.352832070345,0.388419854310192,0.128958421869495,3.01197741628128,0.00259551906499054,0.0300925494061236,"FCSK"
"83","ENSMZEG00005002489",792.72051777876,0.557792175222017,0.187695844059526,2.97178756416748,0.00296071465346102,0.0328092554083436,"prdm11"
"84","ENSMZEG00005002519",171.295046513924,0.480035744359244,0.152531309968853,3.1471292317444,0.00164882069863771,0.0220122441435882,"phf21ab"
"86","ENSMZEG00005002591",3816.00232339073,0.352124282776723,0.0658508126470822,5.34730352780734,8.92742349297983e-08,1.12486247971691e-05,"clta"
"90","ENSMZEG00005002663",125.665306599119,0.76426889804509,0.2040677661845,3.74517206874361,0.000180270179108342,0.0044942052829198,"cd36"
"91","ENSMZEG00005002664",142.568862866941,1.25712406986266,0.354979036739746,3.54140368797138,0.000398004131888753,0.00796785201745701,"CUX2"
"92","ENSMZEG00005002726",479.864272329553,0.355321079700912,0.0852051247539616,4.17018437244165,3.04353308867784e-05,0.0011921561379644,"HAGHL"
"93","ENSMZEG00005002730",1736.14622937073,0.43303823653646,0.107015885196089,4.04648558242535,5.19923253816668e-05,0.00179640251954237,"MICU3"
"94","ENSMZEG00005002737",54.4564712070313,0.815255767151333,0.238563332340168,3.41735571495479,0.000632326013807376,0.0111544484155762,"letm1"
"95","ENSMZEG00005002747",453.966715514005,0.489293049808425,0.161292765654666,3.03357095913415,0.00241677867061093,0.0288351985014933,"dvl3a"
"97","ENSMZEG00005002793",659.81619919194,0.444303156356867,0.156112687409261,2.84604130343419,0.00442664527931741,0.0432354851913244,"rpgrip1l"
"98","ENSMZEG00005002800",103.949220765727,2.18610596646797,0.390868775671272,5.59294091146979,2.23255286933375e-08,3.8451036517487e-06,"slc18b1"
"99","ENSMZEG00005002805",48.1616309708951,1.10753678261708,0.330247224063118,3.3536596280531,0.000797503983973202,0.0131980226994318,"ahi1"
"100","ENSMZEG00005002815",233.812753951072,0.934229942408143,0.224715172255418,4.15739592939576,3.2189583518728e-05,0.00123724256107247,"mroh1"
"102","ENSMZEG00005002863",1825.79187871573,0.203544845436417,0.0712966701079975,2.8548997467637,0.00430504160705344,0.0423041588581619,"rapgef1b"
"103","ENSMZEG00005002879",36.4570995746015,0.907241887140056,0.321701280076177,2.82013763490535,0.00480030553916685,0.0456788247889846,"kif11"
"104","ENSMZEG00005002915",1195.34975375821,0.894575511183262,0.283997571346478,3.14994070879528,0.00163303600649696,0.021879191436214,"dnaaf9"
"105","ENSMZEG00005002925",214.430242205601,1.42274819934801,0.447910017836664,3.17641522335147,0.00149107363409217,0.0204732217044407,"slc5a11"
"108","ENSMZEG00005003027",80.1008702350733,0.984806767745702,0.177548537845122,5.5466903850527,2.91127598610854e-08,4.75972527525948e-06,"TMCO3"
"109","ENSMZEG00005003028",5440.8013417554,0.472113807414078,0.150941840132906,3.12778621884016,0.00176128238121672,0.0229965584982707,"oga"
"110","ENSMZEG00005003044",84.0927135139085,0.659876988785052,0.172905228484648,3.81640852950634,0.000135408240355797,0.00365877930408084,"spns1"
"113","ENSMZEG00005003067",568.911059421275,0.239355659697919,0.084272132399148,2.84027059579116,0.00450752803075406,0.0438794958005814,"cbx8a"
"117","ENSMZEG00005003163",275.330598312559,0.663365140662542,0.213234513143668,3.11096515701281,0.00186476941125392,0.0239595258865097,"GAA"
"118","ENSMZEG00005003201",5.17842853610367,5.0794108070462,1.47215090253498,3.45033297761775,0.000559895501787124,0.0102300970071493,"cldn10b"
"119","ENSMZEG00005003219",391.17764270677,0.602790467219235,0.210336438193617,2.86583947316043,0.00415905084116083,0.041193761783228,"FAT4"
"120","ENSMZEG00005003236",446.333720472573,0.902109308347467,0.298830248701881,3.01880185244375,0.00253776452096136,0.0296668617212074,"KCNA3"
"121","ENSMZEG00005003237",4.1505900070655,5.36092318830076,0.960929997414829,5.57889045271054,2.42057616240417e-08,4.06173976555897e-06,"slc10a1"
"122","ENSMZEG00005003281",223.090694002799,0.619706323771651,0.185084347951019,3.34823733412429,0.000813273324087537,0.0133739597216203,"usp20"
"123","ENSMZEG00005003294",242.452138986578,0.66529535560014,0.165925970386699,4.00959147051926,6.0823888315488e-05,0.00197189407164919,"usp18"
"124","ENSMZEG00005003297",161.652220391798,0.359858307900364,0.114626237380565,3.13940609169275,0.00169290665240439,0.0223704817734805,"ncln"
"125","ENSMZEG00005003334",391.80946599559,0.966614635763408,0.178566903224688,5.41317914074554,6.19154911351996e-08,8.12172855228124e-06,"ccni2"
"127","ENSMZEG00005003367",1091.64994305144,0.391604521873123,0.127568917457625,3.06974872623813,0.00214238933140487,0.0265003224205903,"kdm2ab"
"130","ENSMZEG00005003435",484.308300744961,0.373024743166191,0.0939256582362412,3.97148926258213,7.14247205187508e-05,0.00223197305310811,"rrm2b"
"132","ENSMZEG00005003474",320.702382774172,0.639327584520043,0.198698710242489,3.2175728958674,0.00129280170808026,0.0185666404441163,"PTPN20"
"133","ENSMZEG00005003479",29.2661684032173,1.38036444575932,0.423834109845907,3.25685076706351,0.00112655643852861,0.0168550174841397,"hs6st3b"
"134","ENSMZEG00005003501",2206.3755375622,1.10975483152262,0.251933767293438,4.40494675820904,1.05809862292889e-05,0.000547544810323527,"jarid2b"
"137","ENSMZEG00005003535",731.872286270651,0.746666868788164,0.248833492699719,3.00066868284974,0.0026938750026035,0.0308523897506295,"PCGF3"
"138","ENSMZEG00005003550",5841.14824390404,0.506084567410507,0.147967609510636,3.42023885554581,0.000625661744126235,0.0110628372029593,"srsf5b"
"139","ENSMZEG00005003573",45.6968515613207,2.36261998183557,0.668108828338259,3.5362801412338,0.000405804121513235,0.00806210501585132,"tdrd6"
"141","ENSMZEG00005003603",232.365815783455,0.432073529437346,0.141903521662472,3.04484007426585,0.00232804066841339,0.0281184440903335,"gnptab"
"143","ENSMZEG00005003642",58.8523626663923,1.25826954784785,0.359459762823067,3.50044616389288,0.000464480046777098,0.00892640444240621,"kctd1"
"144","ENSMZEG00005003743",591.494516486372,0.488454817170097,0.167730657269778,2.91213797835697,0.00358964032696524,0.037236535658386,"PCDH11X"
"145","ENSMZEG00005003747",384.228030770321,0.766982609654058,0.135492541305399,5.66069986040993,1.50756897579294e-08,2.88252298574918e-06,"hmox2a"
"146","ENSMZEG00005003768",4.59426948887677,5.20647085430266,1.34985203332868,3.85706783095603,0.00011475532542007,0.00323005207566345,"ctsl.1"
"147","ENSMZEG00005003805",1341.31066087246,1.35925464466477,0.365559037198364,3.7182903617486,0.000200575646042043,0.00480402094055263,"cog8"
"148","ENSMZEG00005003846",92.1963522682679,0.767058305116124,0.22616028901081,3.39165778603803,0.000694711496959875,0.0118833061367769,"ECEL1"
"149","ENSMZEG00005003876",835.253764397627,0.33045857768003,0.091239803057277,3.62186859908696,0.000292482685074224,0.00638818426006257,"macroh2a2"
"150","ENSMZEG00005003889",5586.04571934192,0.460518407981487,0.142644456346639,3.22843536844071,0.0012446938166226,0.0180726334812529,"smarca4a"
"151","ENSMZEG00005003916",549.048952470478,0.499038291460062,0.114087731603903,4.37416262418692,1.21899484033008e-05,0.000606503206037769,"DPP9"
"152","ENSMZEG00005003982",6.46406779001023,1.14276823157944,0.404442205747855,2.82554148735874,0.00472007751137088,0.0452589837703144,"prf1.3"
"153","ENSMZEG00005003985",821.429380726934,0.1810096206936,0.0611903736832288,2.95813883456005,0.00309502692322225,0.0335559814712832,"SYAP1"
"154","ENSMZEG00005004000",63.4015267119963,1.15113718462142,0.385451692789102,2.98646291132327,0.00282225070058097,0.0318347996449259,"acss1"
"156","ENSMZEG00005004073",420.026420695729,0.785897119316564,0.151128865613627,5.20017877541523,1.9909693114605e-07,2.15962738486403e-05,"SCMH1"
"157","ENSMZEG00005004088",400.234084131596,0.951616051301146,0.175959405807064,5.40815676738858,6.36766775308887e-08,8.30446935521336e-06,"foxo6a"
"158","ENSMZEG00005004106",4.04383475791412,1.78358154600894,0.629063121858408,2.83529821417571,0.00457829270687135,0.0443137880962812,"VIPR2"
"159","ENSMZEG00005004142",597.456176391441,0.359234056719825,0.125882066020547,2.85373499241098,0.00432085584572452,0.0424410751376738,"slc24a6a"
"160","ENSMZEG00005004197",763.380575842787,0.703821076726057,0.24204072300669,2.9078622307148,0.00363908618456606,0.0376283512814755,"SEMA4F"
"161","ENSMZEG00005004293",13096.0606663918,2.15306103640452,0.446293004015375,4.82432172817646,1.40480501295108e-06,0.000110873586247329,"prkar1b"
"162","ENSMZEG00005004303",358.857513256029,0.634415790604812,0.226248887850779,2.80406147686011,0.00504632820351982,0.0472232504885169,"wipf2b"
"164","ENSMZEG00005004371",406.695040732952,0.656059090722531,0.22906753224404,2.86404225118901,0.00418272215546209,0.0413181161434044,"nup153"
"165","ENSMZEG00005004404",388.690266969819,0.467758249607562,0.142031718037867,3.2933365593934,0.000990058842927187,0.0154479305768487,"slc26a2"
"166","ENSMZEG00005004410",16.9071792016618,1.86525659254878,0.657797057729379,2.83561103022774,0.00457381136492417,0.0443098666090896,"btr30"
"167","ENSMZEG00005004434",3002.13212130688,0.638409676814118,0.1799612837928,3.54748345510337,0.000388930178778175,0.00783485954785105,"med13b"
"169","ENSMZEG00005004468",198.177046693073,0.919459097604379,0.238501711224067,3.85514675297473,0.000115660226914266,0.00324972109544167,"zgc:112001"
"170","ENSMZEG00005004475",191.276298854533,0.91896804370539,0.204727346423462,4.48874104881219,7.16453235890624e-06,0.000400530866437443,"wdr31"
"171","ENSMZEG00005004520",2230.29805854316,0.299687489977481,0.101488494305481,2.95292084120807,0.00314782671795218,0.0339814671820273,"GPHN"
"173","ENSMZEG00005004616",302.8612404876,0.950131180753761,0.242782225169189,3.91351212013828,9.09633325333801e-05,0.00268276432499101,"plcxd1"
"174","ENSMZEG00005004634",228.981848620675,0.72609174434375,0.230378446034299,3.15173470801018,0.0016230366242355,0.0217710774768142,"ankib1a"
"175","ENSMZEG00005004682",288.839454489946,0.66210767425503,0.189168902442678,3.50008730666323,0.000465105799322492,0.0089308230164375,"HCN4"
"176","ENSMZEG00005004684",652.541368666998,0.574731543636837,0.155852684644293,3.68765892578986,0.000226326737839554,0.00529158949133265,"epha4l"
"177","ENSMZEG00005004726",233.049315273145,0.497246488041052,0.136417912171373,3.64502344396235,0.000267367427494955,0.0059549298115905,"CCNY"
"178","ENSMZEG00005004735",1108.46691063822,0.494007008705361,0.174933965619197,2.82396278479581,0.00474338921842269,0.0453668281246514,"sbk1"
"179","ENSMZEG00005004739",6.16147033371861,2.14862449203994,0.721847019004185,2.97656488905925,0.00291497388369979,0.0324938936581199,"pkmb"
"180","ENSMZEG00005004754",508.880569254368,0.54036001619572,0.178358391841824,3.02963045705713,0.00244853131293694,0.0290561033076226,"fcho2"
"181","ENSMZEG00005004780",754.824816425348,0.580828481552032,0.16130170953752,3.60088236645084,0.000317139050243412,0.00675783701622711,"ctu2"
"182","ENSMZEG00005004812",344.873472241964,0.765086619211036,0.18461217033021,4.14429134245347,3.40866162097979e-05,0.00130128973760653,"pard3ab"
"184","ENSMZEG00005004846",226.400271325717,0.545272835167066,0.121089914341055,4.50304088605828,6.69879900992593e-06,0.000378792740004885,"atf2"
"185","ENSMZEG00005004876",1179.73557842928,0.297018700933053,0.099690056745516,2.97942152537106,0.00288793192600438,0.0322881665582313,"itcha"
"186","ENSMZEG00005004881",16.8027615341636,7.37890156500476,2.08663971419335,3.53626048369222,0.000405834320885106,0.00806210501585132,"sult3st1"
"187","ENSMZEG00005004892",60.4772898313614,0.806800940420212,0.214349118720116,3.76395734788946,0.000167245421867638,0.00426371887929677,"edc3"
"188","ENSMZEG00005004893",2624.4384123566,0.284089675428452,0.0889509526244049,3.19377889777099,0.00140423622516524,0.0197029712140411,"csnk2a4"
"189","ENSMZEG00005004903",588.335730834624,0.297164693933666,0.0999455312941259,2.97326643908822,0.00294648557196934,0.0326997577347625,"gtf2f2a"
"190","ENSMZEG00005004936",2.70600331949175,3.14481384437874,1.03309769314757,3.04406240110491,0.00233406721125977,0.028149595608669,"PLEKHF1"
"191","ENSMZEG00005004940",71.8309661395782,2.31706588139011,0.338008335731543,6.85505544227289,7.12848672326724e-12,3.35068578021574e-09,"timm9"
"192","ENSMZEG00005005038",2679.29930162628,2.04216269590974,0.446041938767092,4.57840960326399,4.68524559278311e-06,0.000288034090093658,"nrd1b"
"194","ENSMZEG00005005122",1950.53486381595,0.465959883642847,0.132669168065646,3.51219420786813,0.000444423111189922,0.00865897224135685,"KIF3C"
"195","ENSMZEG00005005199",148.75316919819,0.823135533371209,0.284765175923202,2.89057652749365,0.00384535894490486,0.0390278850719494,"atoh1a"
"196","ENSMZEG00005005210",108.84495484406,1.38640650636308,0.362896230423319,3.82039379341535,0.000133238770711972,0.00362184716241387,"nlgn2a"
"198","ENSMZEG00005005230",2027.11739869031,0.212281919367157,0.0659463259061649,3.21901055821083,0.00128633748821852,0.0185091494956544,"akt3b"
"199","ENSMZEG00005005243",1227.31664419363,0.327964709357569,0.11420859826038,2.87162888217797,0.00408362225358936,0.0406859897928019,"pdk1"
"200","ENSMZEG00005005345",204.25523599096,0.663548448786099,0.19486704702766,3.40513421282518,0.00066131543249283,0.0115128077067154,"wdsub1"
"201","ENSMZEG00005005346",41.4989190231599,0.506825744400814,0.161642687555482,3.13546967119594,0.00171579168762509,0.0225694789658412,"capn9"
"202","ENSMZEG00005005352",633.484749840604,1.26435470531372,0.429036222809262,2.94696493698113,0.00320909589042927,0.0343960197053992,"GABRR1"
"203","ENSMZEG00005005365",134.345000814753,1.00633332533081,0.198711710568629,5.06428796999993,4.09929597270042e-07,3.9259410330738e-05,"prelid1b"
"204","ENSMZEG00005005394",121.772024511487,0.5412747656345,0.139983551841968,3.86670261264384,0.000110316815777901,0.00312684421806658,"numbl"
"205","ENSMZEG00005005400",542.58926602136,0.579605776782777,0.135923563470315,4.26420380679144,2.00616268705867e-05,0.000865450144271851,"SLC25A12"
"206","ENSMZEG00005005411",7.0629552144462,1.99261285991452,0.686114060102109,2.90420059256325,0.00368192178027761,0.0379676478805003,"cyp27b1"
"208","ENSMZEG00005005451",729.768479324446,0.268533462309123,0.0950492780475073,2.82520254572481,0.00472507368870132,0.0452876434003735,"nfyc"
"209","ENSMZEG00005005468",90.0166764387627,0.505913846844306,0.130469756728372,3.87763309697572,0.000105477626253932,0.00302173920383386,"prim2"
"210","ENSMZEG00005005474",467.446936646185,0.302117987347198,0.10629868721301,2.8421610395036,0.00448088512570088,0.0436518696917372,"wipf2a"
"212","ENSMZEG00005005563",5083.32834205776,0.576238229020998,0.157817009616692,3.65130622117712,0.000260909922865951,0.00585736286537471,"SNX14"
"214","ENSMZEG00005005611",96.8993032342033,0.762836664272267,0.253701865622521,3.00682323482508,0.00263993223302374,0.0304137889486843,"pld7"
"215","ENSMZEG00005005620",254.382430223601,0.342979417522605,0.0981523986349756,3.4943559433339,0.00047520698873955,0.00906307699065235,"ino80c"
"217","ENSMZEG00005005659",262.702081500898,0.360602730780864,0.126731071372188,2.84541688850585,0.004435333227644,0.0433015959680242,"atxn7l2a"
"218","ENSMZEG00005005672",103.477358396778,0.830218871308552,0.141585384286796,5.86373286685339,4.52575382976395e-09,1.14730402142848e-06,"cyb561d1"
"219","ENSMZEG00005005698",871.566187359491,0.315313662008454,0.0761102848949499,4.1428522103637,3.43013002322231e-05,0.00130727354026929,"SCAF8"
"220","ENSMZEG00005005710",321.924798668371,0.585397185905786,0.161038665276437,3.63513436292397,0.000277835792506722,0.00614561877503593,"ulk3"
"221","ENSMZEG00005005711",510.649708202914,0.371757240682547,0.129643729633485,2.86752966559618,0.00413690018842167,0.0410787086097515,"abcc10"
"222","ENSMZEG00005005723",163.094255111469,0.424773398357666,0.145671648398012,2.9159647949962,0.00354590509291237,0.0370040290038339,"mtr"
"223","ENSMZEG00005005734",401.025675595922,2.02711658238149,0.56025132433343,3.61822720328825,0.000296627939963802,0.00644130854808788,"zgc:172136"
"224","ENSMZEG00005005740",505.244012110799,0.597739273566048,0.200964679725731,2.97434989263695,0.00293610069639596,0.032632662025658,"mtcl3a"
"226","ENSMZEG00005005791",419.509386334309,0.31440426767166,0.0925949799849995,3.39547854238527,0.000685087436315229,0.0117964720382072,"gnpat"
"227","ENSMZEG00005005808",46.4885657877509,0.534014220848846,0.159552757346179,3.34694448238337,0.000817075724759331,0.0134267024778004,"fhit"
"228","ENSMZEG00005005855",68.4349539021642,0.683574326251578,0.185313649459734,3.68874245499173,0.000225365202663816,0.00527457438018778,"mier3b"
"230","ENSMZEG00005005934",65.6366978497251,0.578145468886382,0.182336702056742,3.17075751817901,0.00152042001300313,0.020765604327536,"abhd17ab"
"231","ENSMZEG00005005953",9.49745570793833,3.04169890052314,0.909492933414873,3.34438981191692,0.000824637799641781,0.0135017982841204,"CNTD1"
"232","ENSMZEG00005005973",378.71842746407,0.932909774250338,0.275351331960501,3.3880706790413,0.000703861240227118,0.0120034144384008,"ARFGEF3"
"233","ENSMZEG00005005993",358.49632702455,0.637362884476033,0.20613807879429,3.09192211455542,0.00198865019087799,0.0251501825149042,"wbp2"
"235","ENSMZEG00005006121",208.910126259997,0.526062284404149,0.181925568732004,2.89163468373759,0.00383243287158191,0.0389141991217961,"DMGDH"
"236","ENSMZEG00005006147",1382.19235389562,0.372836753076867,0.0785275611117786,4.74784582378867,2.05594659894694e-06,0.000148428199643982,"ATP11C"
"237","ENSMZEG00005006150",58.4757277282244,0.582420043173609,0.205543478144091,2.83356129045028,0.00460324796071103,0.0444458534758581,"fpgt"
"238","ENSMZEG00005006203",22803.4702856614,1.5848955192481,0.543050031731045,2.91850736882572,0.00351711562400903,0.0368362969118141,"ankib1b"
"239","ENSMZEG00005006226",5.23870198428339,2.35728469077028,0.627513536476966,3.75654795274175,0.000172273273563231,0.00436232278129474,"trim25l"
"240","ENSMZEG00005006270",118.970348385438,0.807539512743349,0.279014983293141,2.89425142410695,0.00380063702465323,0.0387482930638167,"NHS"
"241","ENSMZEG00005006342",772.325219841585,0.918504933996736,0.330480990896793,2.77929732510267,0.00544766368134366,0.0497371215792889,"DOT1L"
"242","ENSMZEG00005006353",74.7372320558779,0.713923029697934,0.245841827539287,2.90399333931019,0.00368435998148432,0.0379676478805003,"ITGA7"
"243","ENSMZEG00005006358",139.452684656992,0.672821379933609,0.238402656996099,2.82220587811913,0.00476945483163277,0.04551869645064,"gpr101"
"245","ENSMZEG00005006367",1596.99386315951,0.555374493534437,0.199924442702807,2.77792192903604,0.00547077610894701,0.0498109970016394,"cdkl5"
"246","ENSMZEG00005006415",442.173745277064,0.645300610767242,0.193425564439347,3.33617023498252,0.00084941133454435,0.0137996711234706,"zdhhc2"
"248","ENSMZEG00005006429",920.683445455369,1.16841766620067,0.301560828253353,3.87456710796349,0.000106814406089129,0.00305056535466192,"syf2"
"249","ENSMZEG00005006433",1364.0633012987,0.667470400827984,0.188107687301071,3.54834196520466,0.000387664554943884,0.00781634288529393,"slc44a5b"
"250","ENSMZEG00005006473",407.422395148856,1.07215520402968,0.309738264732371,3.46148773370341,0.000537198600006023,0.00991839182760711,"mgst3b"
"252","ENSMZEG00005006488",603.496980250555,0.34180209094864,0.107970091502951,3.16571085743034,0.00154704489972426,0.0210429708641933,"btbd9"
"256","ENSMZEG00005006581",2210.60149043759,0.393312909156073,0.109525106073456,3.59107535483495,0.000329316396432684,0.0069310042316364,"chd9"
"257","ENSMZEG00005006585",102.194101096169,0.670487256630252,0.218921529891347,3.06268303973127,0.00219362273145523,0.0269127330435525,"rpap1"
"258","ENSMZEG00005006599",934.732919041247,0.678136397460193,0.119881359251167,5.6567293005029,1.54284810457136e-08,2.91317651431094e-06,"tmem94"
"259","ENSMZEG00005006703",1588.04936984336,0.662875257019393,0.211521685487988,3.13384065321774,0.00172534521815497,0.0226119098589386,"ITM2A"
"260","ENSMZEG00005006708",2984.4441009108,0.304761141910737,0.106000446328816,2.87509300635734,0.00403908500726829,0.0404586975788158,"dync1li1"
"261","ENSMZEG00005006709",87.4024203204658,0.55128759351461,0.18720335308407,2.94485961085876,0.00323101231123235,0.0345980539943163,"pias4a"
"262","ENSMZEG00005006720",1848.27223787773,0.346801841428232,0.117466264225009,2.95235269220724,0.00315362499331928,0.0340277795787994,"pde8a"
"267","ENSMZEG00005006873",2.06775432192175,3.05905001988835,1.10080214336097,2.77892811014016,0.00545385937181796,0.0497458119496963,"gdf2"
"271","ENSMZEG00005006928",32.6270307970942,1.95574158034203,0.61312007348266,3.18981821820477,0.00142362310484955,0.0198638123015556,"mbd3b"
"272","ENSMZEG00005007011",621.219509017935,0.505735929556806,0.181565478635867,2.7854189758785,0.00534585984294004,0.0491697063907106,"unc13a"
"273","ENSMZEG00005007034",6.65777521007901,2.22622628534237,0.549228269430776,4.05337162934029,5.04847077495883e-05,0.00175236304037879,"dmc1"
"275","ENSMZEG00005007152",1003.17479415214,0.32146508355148,0.0927658148737626,3.46533994218598,0.000529561639885172,0.00980949894834913,"SMU1"
"276","ENSMZEG00005007153",228.07426915218,0.353213979633929,0.105595297271348,3.34497831590243,0.000822890036527915,0.0134946590862005,"C8orf76"
"277","ENSMZEG00005007158",655.02772090021,0.648266151294593,0.12772349452824,5.07554349095309,3.86389962020034e-07,3.74151516012704e-05,"ifih1"
"278","ENSMZEG00005007169",132.597033244009,0.685466474614207,0.241546052140231,2.83782934368248,0.00454214605163488,0.0441055994707821,"rtel1"
"280","ENSMZEG00005007308",153.552340670042,1.30695498225682,0.410536885067424,3.18352632807202,0.00145492881339685,0.0201634544765723,"mtnr1aa"
"281","ENSMZEG00005007326",109.060444282714,1.15492236092222,0.287931094307214,4.01110676740576,6.04347705624696e-05,0.00196757473799486,"sytl4"
"282","ENSMZEG00005007344",1748.40375109603,0.572286408095218,0.141505809350699,4.04426087325433,5.24884495799217e-05,0.0018052506088753,"mrtfba"
"283","ENSMZEG00005007356",201.02934450848,1.37852220183277,0.290241211754069,4.74957430580476,2.03845288131109e-06,0.000148428199643982,"zgc:136858"
"284","ENSMZEG00005007382",2264.68615506766,0.616775212818096,0.17399924758991,3.54470045911773,0.000393059494124734,0.00790392897187367,"ppp6r2a"
"288","ENSMZEG00005007540",142.754609031383,0.920102019335846,0.292122513620391,3.14971279663677,0.00163431039271566,0.0218832706708907,"slc4a8"
"289","ENSMZEG00005007558",4323.90464982495,0.22287761248411,0.0789053185404724,2.82462090777557,0.00473365849376598,0.045323434037478,"hnrnpd"
"292","ENSMZEG00005007595",1169.6503527151,0.339698180897686,0.114870639651582,2.95722372512278,0.0031042279336105,0.0335974966968491,"ube2q1"
"294","ENSMZEG00005007619",738.523669052154,0.258340263849653,0.0836846864579561,3.08706735705398,0.0020214178690751,0.0254788994201522,"snx13"
"295","ENSMZEG00005007637",629.944119516832,0.468343651631249,0.102325165907204,4.57701336204995,4.71661344004967e-06,0.000289174544658697,"wdr81"
"297","ENSMZEG00005007688",105.294574234991,8.90978190993206,2.41754555764301,3.68546598088462,0.000228284575116997,0.00531533187181598,"btd"
"298","ENSMZEG00005007699",712.703890415902,0.43140721358853,0.155112514268813,2.78125343801012,0.00541494459151896,0.0496046240845631,"nup98"
"300","ENSMZEG00005007777",26.4393467307935,1.14362910494797,0.242645545411889,4.71316752593445,2.43895520745984e-06,0.00016776740058143,"igf2bp2a"
"302","ENSMZEG00005007868",93.5902549715088,1.13957292182134,0.351892522683594,3.23841186829079,0.00120197150512356,0.0176325624828335,"tbkbp1"
